[2026-03-19T09:33:17.058+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-03-19T09:33:17.113+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-03-19T09:27:00+00:00 [queued]>
[2026-03-19T09:33:17.127+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-03-19T09:27:00+00:00 [queued]>
[2026-03-19T09:33:17.129+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-03-19T09:34:26.513+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906277.json to Snowflake stage
[2026-03-19T09:34:26.794+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906287.json to Snowflake stage
[2026-03-19T09:34:26.930+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906297.json to Snowflake stage
[2026-03-19T09:34:27.050+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906307.json to Snowflake stage
[2026-03-19T09:34:27.160+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906318.json to Snowflake stage
[2026-03-19T09:34:27.309+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906328.json to Snowflake stage
[2026-03-19T09:34:27.420+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906338.json to Snowflake stage
[2026-03-19T09:34:27.533+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906348.json to Snowflake stage
[2026-03-19T09:34:27.644+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906358.json to Snowflake stage
[2026-03-19T09:34:27.767+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906368.json to Snowflake stage
[2026-03-19T09:34:27.942+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906378.json to Snowflake stage
[2026-03-19T09:34:28.090+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906388.json to Snowflake stage
[2026-03-19T09:34:28.221+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906398.json to Snowflake stage
[2026-03-19T09:34:28.566+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906408.json to Snowflake stage
[2026-03-19T09:34:28.725+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906418.json to Snowflake stage
[2026-03-19T09:34:28.854+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906428.json to Snowflake stage
[2026-03-19T09:34:28.985+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906439.json to Snowflake stage
[2026-03-19T09:34:29.162+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906449.json to Snowflake stage
[2026-03-19T09:34:29.315+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906459.json to Snowflake stage
[2026-03-19T09:34:29.488+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906469.json to Snowflake stage
[2026-03-19T09:34:29.668+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906479.json to Snowflake stage
[2026-03-19T09:34:29.854+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906490.json to Snowflake stage
[2026-03-19T09:34:30.028+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906500.json to Snowflake stage
[2026-03-19T09:34:30.160+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906510.json to Snowflake stage
[2026-03-19T09:34:30.282+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906520.json to Snowflake stage
[2026-03-19T09:34:30.533+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906531.json to Snowflake stage
[2026-03-19T09:34:30.684+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906541.json to Snowflake stage
[2026-03-19T09:34:30.862+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906551.json to Snowflake stage
[2026-03-19T09:34:31.003+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906561.json to Snowflake stage
[2026-03-19T09:34:31.192+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906571.json to Snowflake stage
[2026-03-19T09:34:31.356+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906581.json to Snowflake stage
[2026-03-19T09:34:31.513+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906592.json to Snowflake stage
[2026-03-19T09:34:31.713+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906602.json to Snowflake stage
[2026-03-19T09:34:31.870+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906612.json to Snowflake stage
[2026-03-19T09:34:32.018+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906622.json to Snowflake stage
[2026-03-19T09:34:32.162+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906632.json to Snowflake stage
[2026-03-19T09:34:32.317+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906642.json to Snowflake stage
[2026-03-19T09:34:32.512+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906652.json to Snowflake stage
[2026-03-19T09:34:32.674+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906662.json to Snowflake stage
[2026-03-19T09:34:32.825+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906672.json to Snowflake stage
[2026-03-19T09:34:32.986+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906682.json to Snowflake stage
[2026-03-19T09:34:33.183+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906692.json to Snowflake stage
[2026-03-19T09:34:33.345+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906702.json to Snowflake stage
[2026-03-19T09:34:33.542+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906713.json to Snowflake stage
[2026-03-19T09:34:33.713+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906722.json to Snowflake stage
[2026-03-19T09:34:33.837+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906733.json to Snowflake stage
[2026-03-19T09:34:33.915+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906743.json to Snowflake stage
[2026-03-19T09:34:34.074+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906753.json to Snowflake stage
[2026-03-19T09:34:34.192+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906763.json to Snowflake stage
[2026-03-19T09:34:34.350+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906773.json to Snowflake stage
[2026-03-19T09:34:34.542+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906783.json to Snowflake stage
[2026-03-19T09:34:34.720+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906793.json to Snowflake stage
[2026-03-19T09:34:34.879+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906803.json to Snowflake stage
[2026-03-19T09:34:35.006+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906813.json to Snowflake stage
[2026-03-19T09:34:35.166+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906823.json to Snowflake stage
[2026-03-19T09:34:35.346+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906833.json to Snowflake stage
[2026-03-19T09:34:35.492+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906844.json to Snowflake stage
[2026-03-19T09:34:35.661+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906854.json to Snowflake stage
[2026-03-19T09:34:35.785+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906864.json to Snowflake stage
[2026-03-19T09:34:36.011+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906874.json to Snowflake stage
[2026-03-19T09:34:36.165+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906884.json to Snowflake stage
[2026-03-19T09:34:36.365+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906894.json to Snowflake stage
[2026-03-19T09:34:36.541+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906904.json to Snowflake stage
[2026-03-19T09:34:36.805+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906915.json to Snowflake stage
[2026-03-19T09:34:36.926+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906925.json to Snowflake stage
[2026-03-19T09:34:37.037+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906935.json to Snowflake stage
[2026-03-19T09:34:37.153+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906945.json to Snowflake stage
[2026-03-19T09:34:37.289+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906955.json to Snowflake stage
[2026-03-19T09:34:37.611+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906965.json to Snowflake stage
[2026-03-19T09:34:37.754+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906975.json to Snowflake stage
[2026-03-19T09:34:38.092+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906985.json to Snowflake stage
[2026-03-19T09:34:38.216+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906995.json to Snowflake stage
[2026-03-19T09:34:39.042+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907005.json to Snowflake stage
[2026-03-19T09:34:39.180+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907015.json to Snowflake stage
[2026-03-19T09:34:39.333+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907025.json to Snowflake stage
[2026-03-19T09:34:39.462+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907036.json to Snowflake stage
[2026-03-19T09:34:39.599+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907047.json to Snowflake stage
[2026-03-19T09:34:39.745+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907058.json to Snowflake stage
[2026-03-19T09:34:39.868+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907068.json to Snowflake stage
[2026-03-19T09:34:39.994+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907078.json to Snowflake stage
[2026-03-19T09:34:40.121+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907088.json to Snowflake stage
[2026-03-19T09:34:40.268+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907099.json to Snowflake stage
[2026-03-19T09:34:40.391+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907109.json to Snowflake stage
[2026-03-19T09:34:40.560+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907119.json to Snowflake stage
[2026-03-19T09:34:40.691+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907129.json to Snowflake stage
[2026-03-19T09:34:40.801+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907139.json to Snowflake stage
[2026-03-19T09:34:40.932+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907149.json to Snowflake stage
[2026-03-19T09:34:41.052+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907160.json to Snowflake stage
[2026-03-19T09:34:41.184+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907170.json to Snowflake stage
[2026-03-19T09:34:41.336+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907180.json to Snowflake stage
[2026-03-19T09:34:41.480+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907190.json to Snowflake stage
[2026-03-19T09:34:41.684+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907201.json to Snowflake stage
[2026-03-19T09:34:41.843+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907211.json to Snowflake stage
[2026-03-19T09:34:41.978+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907222.json to Snowflake stage
[2026-03-19T09:34:42.097+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907232.json to Snowflake stage
[2026-03-19T09:34:42.223+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907242.json to Snowflake stage
[2026-03-19T09:34:42.341+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907252.json to Snowflake stage
[2026-03-19T09:34:42.468+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907262.json to Snowflake stage
[2026-03-19T09:34:42.596+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907273.json to Snowflake stage
[2026-03-19T09:34:42.720+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907283.json to Snowflake stage
[2026-03-19T09:34:42.867+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907293.json to Snowflake stage
[2026-03-19T09:34:42.987+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907303.json to Snowflake stage
[2026-03-19T09:34:43.141+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907314.json to Snowflake stage
[2026-03-19T09:34:43.281+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907324.json to Snowflake stage
[2026-03-19T09:34:43.396+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907335.json to Snowflake stage
[2026-03-19T09:34:43.511+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907345.json to Snowflake stage
[2026-03-19T09:34:43.726+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907355.json to Snowflake stage
[2026-03-19T09:34:43.857+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907366.json to Snowflake stage
[2026-03-19T09:34:44.000+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907376.json to Snowflake stage
[2026-03-19T09:34:44.174+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907387.json to Snowflake stage
[2026-03-19T09:34:44.405+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907397.json to Snowflake stage
[2026-03-19T09:34:44.546+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907407.json to Snowflake stage
[2026-03-19T09:34:44.692+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907418.json to Snowflake stage
[2026-03-19T09:34:45.015+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907428.json to Snowflake stage
[2026-03-19T09:34:45.164+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907438.json to Snowflake stage
[2026-03-19T09:34:45.417+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907448.json to Snowflake stage
[2026-03-19T09:34:45.608+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907458.json to Snowflake stage
[2026-03-19T09:34:45.777+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907468.json to Snowflake stage
[2026-03-19T09:34:45.913+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907479.json to Snowflake stage
[2026-03-19T09:34:46.072+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907490.json to Snowflake stage
[2026-03-19T09:34:46.234+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907501.json to Snowflake stage
[2026-03-19T09:34:46.487+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907511.json to Snowflake stage
[2026-03-19T09:34:46.612+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907522.json to Snowflake stage
[2026-03-19T09:34:46.807+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907532.json to Snowflake stage
[2026-03-19T09:34:47.017+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907542.json to Snowflake stage
[2026-03-19T09:34:47.967+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907552.json to Snowflake stage
[2026-03-19T09:34:48.116+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907563.json to Snowflake stage
[2026-03-19T09:34:48.318+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907573.json to Snowflake stage
[2026-03-19T09:34:49.200+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907584.json to Snowflake stage
[2026-03-19T09:34:49.338+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907594.json to Snowflake stage
[2026-03-19T09:34:49.512+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907604.json to Snowflake stage
[2026-03-19T09:34:49.750+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907614.json to Snowflake stage
[2026-03-19T09:34:49.915+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907625.json to Snowflake stage
[2026-03-19T09:34:50.056+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907635.json to Snowflake stage
[2026-03-19T09:34:50.218+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907645.json to Snowflake stage
[2026-03-19T09:34:50.376+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907656.json to Snowflake stage
[2026-03-19T09:34:50.580+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907666.json to Snowflake stage
[2026-03-19T09:34:50.724+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907676.json to Snowflake stage
[2026-03-19T09:34:50.865+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907687.json to Snowflake stage
[2026-03-19T09:34:51.052+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907697.json to Snowflake stage
[2026-03-19T09:34:51.215+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907708.json to Snowflake stage
[2026-03-19T09:34:51.415+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907718.json to Snowflake stage
[2026-03-19T09:34:51.601+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907729.json to Snowflake stage
[2026-03-19T09:34:51.776+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907739.json to Snowflake stage
[2026-03-19T09:34:51.949+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907749.json to Snowflake stage
[2026-03-19T09:34:52.087+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907759.json to Snowflake stage
[2026-03-19T09:34:52.245+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907769.json to Snowflake stage
[2026-03-19T09:34:52.400+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907779.json to Snowflake stage
[2026-03-19T09:34:52.555+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907790.json to Snowflake stage
[2026-03-19T09:34:52.689+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907800.json to Snowflake stage
[2026-03-19T09:34:52.869+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907810.json to Snowflake stage
[2026-03-19T09:34:53.017+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907820.json to Snowflake stage
[2026-03-19T09:34:53.160+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907831.json to Snowflake stage
[2026-03-19T09:34:53.320+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907841.json to Snowflake stage
[2026-03-19T09:34:53.551+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907851.json to Snowflake stage
[2026-03-19T09:34:53.677+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907861.json to Snowflake stage
[2026-03-19T09:34:53.836+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907872.json to Snowflake stage
[2026-03-19T09:34:53.979+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907882.json to Snowflake stage
[2026-03-19T09:34:54.118+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907892.json to Snowflake stage
[2026-03-19T09:34:54.267+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907903.json to Snowflake stage
[2026-03-19T09:34:54.422+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907913.json to Snowflake stage
[2026-03-19T09:34:54.672+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907923.json to Snowflake stage
[2026-03-19T09:34:54.818+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907934.json to Snowflake stage
[2026-03-19T09:34:55.111+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907944.json to Snowflake stage
[2026-03-19T09:34:55.272+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907954.json to Snowflake stage
[2026-03-19T09:34:55.523+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907964.json to Snowflake stage
[2026-03-19T09:34:55.648+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907974.json to Snowflake stage
[2026-03-19T09:34:55.781+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907985.json to Snowflake stage
[2026-03-19T09:34:55.942+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907995.json to Snowflake stage
[2026-03-19T09:34:56.101+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908005.json to Snowflake stage
[2026-03-19T09:34:56.290+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908015.json to Snowflake stage
[2026-03-19T09:34:56.461+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908025.json to Snowflake stage
[2026-03-19T09:34:56.721+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908036.json to Snowflake stage
[2026-03-19T09:34:56.832+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908046.json to Snowflake stage
[2026-03-19T09:34:57.010+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908056.json to Snowflake stage
[2026-03-19T09:34:57.175+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908066.json to Snowflake stage
[2026-03-19T09:34:57.312+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908077.json to Snowflake stage
[2026-03-19T09:34:57.533+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908087.json to Snowflake stage
[2026-03-19T09:34:57.670+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908098.json to Snowflake stage
[2026-03-19T09:34:57.840+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908108.json to Snowflake stage
[2026-03-19T09:34:57.971+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908118.json to Snowflake stage
[2026-03-19T09:34:58.242+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908129.json to Snowflake stage
[2026-03-19T09:34:58.390+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908139.json to Snowflake stage
[2026-03-19T09:34:58.520+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908150.json to Snowflake stage
[2026-03-19T09:34:59.033+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908160.json to Snowflake stage
[2026-03-19T09:34:59.296+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908170.json to Snowflake stage
[2026-03-19T09:34:59.458+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908181.json to Snowflake stage
[2026-03-19T09:34:59.632+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908191.json to Snowflake stage
[2026-03-19T09:34:59.762+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908202.json to Snowflake stage
[2026-03-19T09:34:59.916+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896376.json to Snowflake stage
[2026-03-19T09:35:00.058+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896387.json to Snowflake stage
[2026-03-19T09:35:00.223+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896397.json to Snowflake stage
[2026-03-19T09:35:00.360+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896407.json to Snowflake stage
[2026-03-19T09:35:00.522+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896418.json to Snowflake stage
[2026-03-19T09:35:00.703+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896429.json to Snowflake stage
[2026-03-19T09:35:00.886+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896440.json to Snowflake stage
[2026-03-19T09:35:01.061+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896450.json to Snowflake stage
[2026-03-19T09:35:01.232+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896460.json to Snowflake stage
[2026-03-19T09:35:01.357+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896470.json to Snowflake stage
[2026-03-19T09:35:01.540+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896481.json to Snowflake stage
[2026-03-19T09:35:01.898+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896491.json to Snowflake stage
[2026-03-19T09:35:02.025+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896501.json to Snowflake stage
[2026-03-19T09:35:02.194+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896511.json to Snowflake stage
[2026-03-19T09:35:02.371+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896521.json to Snowflake stage
